year,아프가니스탄,아프리카,아프리카 (GCP),알바니아,알제리,안도라,앙골라,앙귈라,남극,앤티가 바부다,아르헨티나,아르메니아,아루바,아시아,아시아 (GCP),아시아 (중국 및 인도 제외),호주,오스트리아,아제르바이잔,바하마,바레인,방글라데시,바베이도스,벨라루스,벨기에,벨리즈,베냉,버뮤다,부탄,볼리비아,보네르 신트유스타티우스 사바,보스니아 헤르체고비나,보츠와나,브라질,영국령 버진아일랜드,브루나이,불가리아,부르키나파소,부룬디,캄보디아,카메룬,캐나다,카보베르데,중앙아프리카공화국,중앙아메리카 (GCP),차드,칠레,중국,크리스마스섬,콜롬비아,코모로,콩고,쿡 제도,코스타리카,코트디부아르,크로아티아,쿠바,퀴라소,키프로스,체코,콩고민주공화국,덴마크,지부티,도미니카,도미니카공화국,동티모르,에콰도르,이집트,엘살바도르,적도기니,에리트레아,에스토니아,에스와티니,에티오피아,유럽,유럽 (GCP),유럽 (EU-27 제외),유럽 (EU-28 제외),유럽연합 (27),유럽연합 (28),페로 제도,피지,핀란드,프랑스,프랑스령 폴리네시아,가봉,감비아,조지아,독일,가나,그리스,그린란드,그레나다,과테말라,기니,기니비사우,가이아나,아이티,고소득 국가,온두라스,홍콩,헝가리,아이슬란드,인도,인도네시아,국제 항공,국제 해운,이란,이라크,아일랜드,이스라엘,이탈리아,자메이카,일본,요르단,카자흐스탄,케냐,키리바시,코소보,쿠웨이트,쿠웨이트 유전 화재 (GCP),키르기스스탄,라오스,라트비아,레바논,레소토,라이베리아,리비아,리히텐슈타인,리투아니아,저소득 국가,중하위소득 국가,룩셈부르크,마카오,마다가스카르,말라위,말레이시아,몰디브,말리,몰타,마셜 제도,모리타니,모리셔스,멕시코,미크로네시아,중동 (GCP),몰도바,몽골,몬테네그로,몬트세랫,모로코,모잠비크,미얀마,나미비아,나우루,네팔,네덜란드,뉴칼레도니아,뉴질랜드,니카라과,니제르,나이지리아,니우에,비OECD (GCP),북아메리카,북아메리카 (GCP),북아메리카 (미국 제외),북한,북마케도니아,노르웨이,OECD (GCP),오세아니아,오세아니아 (GCP),오만,파키스탄,팔라우,팔레스타인,파나마,파푸아뉴기니,파라과이,페루,필리핀,폴란드,포르투갈,카타르,루마니아,러시아,르완다,류큐 제도 (GCP),세인트헬레나,세인트키츠 네비스,세인트루시아,생피에르 미클롱,세인트빈센트 그레나딘,사모아,상투메 프린시페,사우디아라비아,세네갈,세르비아,세이셸,시에라리온,싱가포르,신트마르턴,슬로바키아,슬로베니아,솔로몬 제도,소말리아,남아프리카공화국,남아메리카,남아메리카 (GCP),대한민국,남수단,스페인,스리랑카,수단,수리남,스웨덴,스위스,시리아,대만,타지키스탄,탄자니아,태국,토고,통가,트리니다드 토바고,튀니지,튀르키예,투르크메니스탄,터크스 케이커스 제도,투발루,우간다,우크라이나,아랍에미리트,영국,미국,상위중간소득 국가,우루과이,우즈베키스탄,바누아투,베네수엘라,베트남,왈리스 퓌튀나,세계,예멘,잠비아,짐바브웨
1937,0.0,41844264.0,41844264.0,296725.0,69349.0,0.0,0.0,0.0,0.0,0.0,16408022.0,831143.0,0.0,385502000.0,339840100.0,269466080.0,33755788.0,15258836.0,5019722.0,0.0,3253632.0,0.0,0.0,10556112.0,90298120.0,0.0,0.0,0.0,0.0,58757.0,0.0,1387812.0,0.0,6731251.0,0.0,205184.0,2787769.0,0.0,0.0,0.0,0.0,93483010.0,0.0,0.0,8250587.5,0.0,4998650.0,70968650.0,0.0,2871423.0,0.0,0.0,0.0,8038.0,0.0,1497400.0,983788.0,0.0,0.0,40693550.0,102561.0,16294739.0,0.0,0.0,6507.0,0.0,975773.0,687495.0,382.0,0.0,0.0,3839553.0,0.0,0.0,2060628400.0,2060628400.0,840702660.0,348999420.0,1219925600.0,1711628900.0,0.0,0.0,6780401.0,217705010.0,0.0,0.0,0.0,1544759.0,563512600.0,0.0,3585897.0,0.0,0.0,1913.0,0.0,0.0,0.0,77.0,4037807600.0,0.0,0.0,13621177.0,18320.0,45067284.0,25343888.0,0.0,0.0,31689936.0,6243456.0,10354464.0,79954.0,45174150.0,0.0,125430960.0,0.0,25235742.0,0.0,0.0,0.0,0.0,0.0,2164836.0,0.0,2511185.0,61783.0,0.0,0.0,0.0,0.0,3924859.0,6645487.0,72589810.0,0.0,0.0,0.0,0.0,2344960.0,0.0,0.0,0.0,0.0,0.0,0.0,25130572.0,0.0,45661908.0,3904308.0,0.0,136938.0,0.0,369440.0,58565.0,3216992.0,0.0,0.0,0.0,43999190.0,0.0,4381431.0,459.0,0.0,978288.0,0.0,717555840.0,1919474000.0,1911223600.0,126864170.0,6422578.0,766973.0,11760133.0,3779159800.0,38137220.0,38137220.0,0.0,0.0,0.0,0.0,2031.0001,0.0,11100.0,8835484.0,120318.0,56336130.0,4930705.0,0.0,28463774.0,232062600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25648.0,0.0,4036682.2,0.0,0.0,0.0,0.0,13023959.0,1144858.0,0.0,0.0,36816148.0,51129504.0,51129504.0,356810.0,0.0,5245303.0,0.0,0.0,0.0,28942064.0,10464384.0,61783.0,5250512.0,1237096.0,0.0,36343.0,0.0,0.0,7247392.0,29074.0,4245714.0,3177765.0,0.0,0.0,0.0,73608456.0,0.0,491703230.0,1792609900.0,379672540.0,792343.0,9625721.0,0.0,9446700.0,6238841.0,0.0,4496715300.0,0.0,0.0,2733344.0
1938,0.0,44013164.0,44013164.0,348080.0,32976.0,0.0,0.0,0.0,0.0,0.0,16175169.0,877342.0,0.0,394735500.0,348553250.0,282990340.0,33696736.0,5786503.0,5298570.0,0.0,3477136.0,0.0,0.0,11141944.0,79119070.0,0.0,0.0,0.0,0.0,150078.0,0.0,1314521.0,0.0,7179338.0,0.0,216176.0,3172310.0,0.0,0.0,0.0,0.0,85543540.0,0.0,0.0,9231091.0,0.0,5070026.0,61365520.0,0.0,3081546.0,0.0,0.0,0.0,767.0,0.0,1413553.0,884261.0,0.0,0.0,46590470.0,120851.0,14631431.0,0.0,0.0,3829.0,0.0,1030733.0,877844.0,382.0,0.0,0.0,4054154.8,0.0,0.0,2070288100.0,2070288100.0,837912300.0,365156580.0,1232375800.0,1705131500.0,0.0,0.0,5695588.0,201798460.0,0.0,0.0,0.0,1630597.0,601272640.0,0.0,2842018.0,0.0,0.0,767.0,0.0,0.0,0.0,77.0,3766484000.0,0.0,54514.0,14771643.0,0.0,50379656.0,26732544.0,0.0,0.0,31777872.0,5917360.0,9965634.0,47246.0,44978956.0,0.0,131735120.0,0.0,26634464.0,0.0,0.0,0.0,0.0,0.0,2284843.0,0.0,2645488.0,61783.0,0.0,0.0,0.0,0.0,4142972.0,8817427.0,79062140.0,0.0,0.0,0.0,0.0,1912608.0,0.0,0.0,0.0,0.0,0.0,0.0,24476150.0,0.0,46182252.0,4120842.0,0.0,129702.0,0.0,464674.0,40206.0,3088752.0,0.0,0.0,0.0,43306636.0,0.0,4245685.0,154.0,0.0,974624.0,0.0,735962940.0,1635000700.0,1625769500.0,119250776.0,8594587.0,719935.0,10477702.0,3493656300.0,37942420.0,37942420.0,0.0,0.0,0.0,0.0,1590.0,0.0,11485.0,8037337.5,156869.0,59936084.0,4117266.2,0.0,26712412.0,244930880.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205184.0,0.0,3824598.0,0.0,0.0,0.0,0.0,14983047.0,1083492.0,0.0,0.0,38699296.0,47639420.0,47639420.0,477477.0,0.0,13220969.0,0.0,0.0,0.0,26134964.0,10458105.0,61783.0,5899040.0,1305753.0,0.0,39977.0,0.0,0.0,8339264.0,32708.998,4633889.0,3354493.0,0.0,0.0,0.0,77690270.0,0.0,472755740.0,1515749900.0,375255800.0,727074.0,10162034.0,0.0,6176634.0,6352306.0,0.0,4229619200.0,0.0,0.0,2769984.0
1939,0.0,46852930.0,46852930.0,432352.0,161216.0,0.0,0.0,0.0,0.0,0.0,16484650.0,888145.0,0.0,418853860.0,366732350.0,295114620.0,37983664.0,6335720.0,5363661.0,0.0,3184016.0,0.0,3664.0,11278546.0,73709370.0,0.0,0.0,0.0,0.0,153175.0,0.0,1379366.0,0.0,5614746.0,0.0,2627088.0,3483750.0,0.0,0.0,0.0,0.0,95003840.0,0.0,0.0,10165746.0,0.0,4668863.0,74426990.0,0.0,4809575.0,0.0,0.0,0.0,382.0,0.0,1484971.0,704345.0,0.0,0.0,51194030.0,87793.0,16301977.0,0.0,0.0,382.0,0.0,1070211.0,2226199.0,767.0,0.0,14537.0,4102527.2,0.0,0.0,2116494200.0,2116494200.0,847411200.0,373122460.0,1269083000.0,1743371800.0,0.0,0.0,4870834.0,194617020.0,0.0,0.0,0.0,1650674.0,648625500.0,0.0,251419.0,0.0,0.0,1531.0,0.0,0.0,0.0,115.0,3982147300.0,0.0,54514.0,14443488.0,0.0,49312224.0,29201396.0,0.0,0.0,30052128.0,12157152.0,11529568.0,54514.0,46120100.0,0.0,127746840.0,0.0,26960576.0,0.0,0.0,0.0,0.0,0.0,2312823.0,0.0,2676648.0,58149.0,0.0,0.0,0.0,0.0,4193874.0,11443975.0,80221240.0,0.0,0.0,0.0,0.0,1703760.0,0.0,0.0,0.0,0.0,0.0,0.0,22826158.0,0.0,52121508.0,4171385.8,0.0,136103.0,0.0,318768.0,65833.0,3231648.0,0.0,0.0,0.0,40701176.0,0.0,4461801.0,192.0,0.0,820736.0,0.0,770220740.0,1798916200.0,1788750500.0,127995740.0,11217663.0,759406.0,12514649.0,3699914000.0,42445464.0,42445464.0,0.0,0.0,0.0,0.0,1246.0,0.0,10336.0,5867372.0,84272.0,51900560.0,4751019.0,0.0,25187860.0,247934820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1652464.0,0.0,4012457.0,0.0,0.0,0.0,0.0,16450350.0,1137561.0,0.0,0.0,40157270.0,46572064.0,46572064.0,623204.0,0.0,15713746.0,0.0,0.0,0.0,29299888.0,11860368.0,58149.0,7181440.0,1321782.0,0.0,47246.0,0.0,0.0,9453120.0,32735.002,4904937.0,3395807.0,0.0,0.0,0.0,78643020.0,0.0,474288770.0,1670920400.0,396322050.0,845160.0,10288325.0,0.0,7047976.0,7092256.0,0.0,4470135000.0,0.0,0.0,2967840.0
1940,0.0,49649184.0,49649188.0,692496.0,238160.0,0.0,0.0,0.0,0.0,0.0,15647855.0,1064879.0,0.0,471808420.0,426289180.0,328708350.0,35346490.0,7343022.0,6428858.0,0.0,2967840.0,0.0,0.0,13516737.0,62103940.0,0.0,0.0,0.0,0.0,181742.0,0.0,1586114.0,0.0,5654414.0,0.0,2960512.0,4100016.0,0.0,0.0,0.0,0.0,108621770.0,0.0,0.0,11433535.0,0.0,5402670.0,90790530.0,0.0,4299906.0,0.0,0.0,0.0,3829.0,0.0,1731888.0,681378.0,0.0,0.0,57696492.0,76850.0,14822761.0,0.0,0.0,10336.0,0.0,1088531.0,3028672.0,382.0,0.0,7269.0,4903631.0,0.0,0.0,2253769500.0,2253769500.0,933327000.0,433243870.0,1320442400.0,1820525400.0,0.0,0.0,2314430.0,137737090.0,0.0,0.0,0.0,1979384.0,654325000.0,0.0,237387.0,0.0,0.0,767.0,0.0,0.0,0.0,154.0,4343766000.0,0.0,0.0,15824816.0,425008.0,52309530.0,28733088.0,0.0,0.0,27127988.0,7690736.0,11522181.0,72686.0,49030564.0,0.0,153244270.0,0.0,32314812.0,0.0,0.0,0.0,0.0,0.0,2772046.0,0.0,3242917.0,21806.0,0.0,0.0,0.0,0.0,5026139.0,14601361.0,87024070.0,0.0,0.0,0.0,0.0,2568464.0,0.0,0.0,0.0,0.0,0.0,0.0,23378442.0,0.0,45519250.0,5000931.0,0.0,156533.0,0.0,395712.0,65833.0,3173024.0,0.0,0.0,0.0,33437664.0,0.0,4758645.0,192.0,0.0,835392.0,0.0,874858700.0,2018418800.0,2006985300.0,143433740.0,14429603.0,908284.0,6509561.0,4009804800.0,40105132.0,40105136.0,0.0,0.0,0.0,0.0,977.0,0.0,2680.0,5307257.0,113584.0,167246940.0,3897397.0,0.0,23946298.0,297240860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2147104.0,0.0,4606450.0,0.0,0.0,0.0,0.0,18544580.0,1313899.0,0.0,0.0,41517090.0,50912532.0,50912532.0,801645.0,0.0,21618628.0,0.0,0.0,0.0,18474730.0,8311001.0,21806.0,7767680.0,1584522.0,0.0,58149.0,0.0,0.0,10735520.0,58370.0,5469282.0,4071104.0,0.0,0.0,0.0,94289920.0,0.0,500083070.0,1874985100.0,439272200.0,941052.0,12353546.0,0.0,12386424.0,6769943.0,0.0,4884664000.0,0.0,0.0,3425840.0
1941,0.0,54023456.0,54023460.0,626485.0,311440.0,0.0,0.0,0.0,0.0,0.0,13940459.0,935486.0,0.0,478394370.0,442383000.0,310834700.0,39334720.0,7973112.0,5648316.0,0.0,2850592.0,0.0,0.0,11880185.0,65183670.0,0.0,0.0,0.0,0.0,217179.0,0.0,0.0,0.0,6280670.0,0.0,1967568.0,4422448.0,0.0,0.0,0.0,0.0,120151840.0,0.0,0.0,10478790.0,0.0,5269272.0,113978570.0,0.0,3952726.0,0.0,0.0,0.0,382.0,0.0,0.0,562473.0,0.0,0.0,58075716.0,102414.0,17398642.0,0.0,0.0,2298.0,0.0,729459.0,3951762.0,382.0,0.0,3634.0,4308582.0,0.0,10903.0,2173907500.0,2173907200.0,872515400.0,372719330.0,1301392000.0,1801188100.0,0.0,0.0,3245056.0,119927290.0,0.0,0.0,0.0,1738383.0,660793200.0,0.0,135301.0,0.0,0.0,12052.0,0.0,0.0,0.0,77.0,4468358000.0,0.0,54514.0,17851968.0,412226.0,53581100.0,26486372.0,0.0,0.0,20822304.0,4807168.0,8447995.0,58149.0,42894144.0,0.0,154604580.0,0.0,28395894.0,0.0,0.0,0.0,0.0,0.0,2436087.0,0.0,2849809.0,21806.0,0.0,0.0,0.0,0.0,4418153.0,16288010.0,87284260.0,0.0,0.0,0.0,0.0,2183744.0,0.0,0.0,0.0,0.0,0.0,0.0,22710594.0,0.0,36011316.0,4394745.0,0.0,0.0,0.0,388384.0,58505.0,3184016.0,0.0,0.0,0.0,37125440.0,0.0,5000469.0,231.0,0.0,989280.0,0.0,823062140.0,2196926200.0,2186447400.0,153341220.0,16090748.0,0.0,4813218.0,4176030500.0,44335188.0,44335188.0,0.0,0.0,0.0,0.0,767.0,0.0,1913.0,5252282.0,90857.0,164803060.0,3780149.0,0.0,22545760.0,261133860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1810016.0,0.0,0.0,0.0,0.0,0.0,0.0,18662394.0,0.0,0.0,0.0,44327200.0,51506230.0,51506230.0,893930.0,0.0,21508380.0,0.0,0.0,0.0,15041770.0,6625295.0,21806.0,7935362.0,1392304.0,0.0,58149.0,0.0,0.0,9900128.0,135330.0,5619476.0,3575836.0,0.0,0.0,0.0,82833310.0,0.0,499796060.0,2043585000.0,427162430.0,768600.0,10824723.0,0.0,15093673.0,6326510.0,0.0,4999092700.0,0.0,0.0,3744608.0
1942,0.0,58822884.0,58822890.0,743792.0,498304.0,0.0,0.0,0.0,0.0,0.0,13479180.0,513291.0,0.0,447400400.0,399931200.0,266257490.0,42027110.0,8545348.0,3091753.0,0.0,2616096.0,0.0,0.0,6471054.0,61076828.0,0.0,0.0,0.0,0.0,212036.0,0.0,0.0,0.0,5866699.0,0.0,1245760.0,5349440.0,0.0,0.0,0.0,0.0,131077410.0,0.0,0.0,11156250.0,0.0,5326383.0,127613384.0,0.0,4272118.0,0.0,0.0,0.0,767.0,0.0,0.0,470214.0,0.0,0.0,62636890.0,142629.0,16471592.0,0.0,0.0,6125.0,0.0,1051861.0,3834514.0,382.0,0.0,10903.0,2339470.0,0.0,10903.0,2021175600.0,2021175700.0,700501060.0,207505170.0,1320674400.0,1813670400.0,0.0,0.0,2809575.0,122495736.0,0.0,0.0,0.0,953414.0,667899400.0,0.0,227047.0,0.0,0.0,11285.0,0.0,0.0,0.0,38.0,4520622600.0,767.0,0.0,18837346.0,437523.0,53529536.0,9456784.0,0.0,0.0,29531632.0,7961872.0,7015757.0,109029.0,41888780.0,0.0,147791840.0,0.0,15405293.0,0.0,0.0,0.0,0.0,0.0,1322177.0,0.0,1550181.0,348891.0,0.0,0.0,0.0,0.0,2417899.0,18012496.0,76332560.0,0.0,0.0,0.0,0.0,659520.0,0.0,0.0,0.0,0.0,0.0,0.0,19116282.0,0.0,47469188.0,2389508.0,0.0,0.0,0.0,329760.0,29223.0,1025920.06,0.0,0.0,0.0,34594000.0,0.0,5095733.0,0.0,0.0,1242096.0,0.0,636199300.0,2359614700.0,2348458800.0,161349940.0,17764324.0,0.0,4626115.0,4346324500.0,47122844.0,47122844.0,0.0,0.0,0.0,0.0,767.0,0.0,382.0,6035904.0,0.0,181613490.0,3025483.0,0.0,23671618.0,141966990.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1901616.0,0.0,0.0,0.0,0.0,0.0,0.0,20128182.0,0.0,0.0,0.0,48423256.0,48387430.0,48387430.0,986907.0,0.0,23058224.0,0.0,0.0,0.0,13022192.0,5838634.0,54514.0,6418406.0,758952.0,0.0,0.0,0.0,0.0,10665904.0,160978.0,4945538.0,1967373.0,0.0,0.0,0.0,45031544.0,0.0,492995900.0,2198264800.0,367556380.0,555009.0,6041755.0,0.0,11587860.0,3384823.0,0.0,4982524000.0,0.0,0.0,4140319.8
1943,0.0,60119628.0,60119628.0,461664.0,468665.0,0.0,0.0,0.0,0.0,0.0,14076890.0,535700.0,0.0,440111170.0,387670460.0,284472220.0,41193708.0,9611216.0,3226732.0,0.0,2758992.0,0.0,0.0,6753568.0,57852690.0,0.0,0.0,0.0,0.0,223030.0,0.0,56244.0,0.0,6474923.0,0.0,1872304.0,5811104.0,0.0,0.0,0.0,0.0,138062140.0,0.0,0.0,11043851.0,0.0,5582778.0,108994540.0,0.0,3937994.0,0.0,0.0,0.0,713.0,0.0,61241.0,734342.0,0.0,0.0,69155560.0,219573.0,20622070.0,0.0,0.0,13781.0,0.0,1055495.0,4102373.0,767.0,0.0,14537.0,2441607.0,0.0,10903.0,2039081700.0,2039081700.0,707404160.0,217185570.0,1331677400.0,1821896200.0,0.0,0.0,3945176.0,125245670.0,0.0,0.0,0.0,995038.0,679430140.0,0.0,212512.0,0.0,0.0,11670.0,0.0,0.0,0.0,77.0,4620223000.0,382.0,0.0,19207528.0,472023.0,46644424.0,19027152.0,0.0,0.0,30455018.0,10959024.0,7110814.0,83589.0,7112232.0,0.0,150637470.0,0.0,16077858.0,0.0,0.0,0.0,0.0,0.0,1379901.0,0.0,1617859.0,36343.0,0.0,0.0,0.0,0.0,2523459.0,17547588.0,69160160.0,0.0,0.0,0.0,0.0,1319040.0,0.0,0.0,0.0,0.0,0.0,0.0,19197288.0,0.0,52440720.0,2493829.0,0.0,5734.0,0.0,354843.0,51168.0,410368.0,0.0,0.0,0.0,34927456.0,0.0,5370503.0,7882.0,0.0,1363008.0,0.0,634148540.0,2440362500.0,2429318700.0,168303280.0,17215064.0,463.0,5443456.0,4441124400.0,46564212.0,46564210.0,0.0,0.0,0.0,0.0,382.0,0.0,1149.0,6509864.0,0.0,197786380.0,2941183.0,0.0,22106734.0,148164980.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1993216.0,0.0,163738.0,0.0,0.0,0.0,0.0,22223138.0,46526.0,0.0,0.0,48764124.0,49034136.0,49034136.0,956392.0,0.0,23849440.0,0.0,0.0,0.0,15835729.0,6172353.0,36343.0,6425409.0,792086.0,0.0,32708.998,0.0,0.0,10273856.0,51200.0,6118197.0,2053265.1,0.0,0.0,0.0,46997532.0,0.0,490218620.0,2272059100.0,368342500.0,804215.0,6305526.0,0.0,10367799.0,2769479.0,0.0,5075273000.0,0.0,0.0,4719232.0
1944,0.0,66632910.0,66632910.0,153888.0,497921.0,0.0,0.0,0.0,0.0,0.0,13951808.0,776865.0,0.0,440569860.0,372865540.0,289870300.0,41026970.0,9390832.0,4679362.0,0.0,2817616.0,0.0,0.0,9793929.0,33138442.0,0.0,0.0,0.0,0.0,234814.0,0.0,14101.0,0.0,5895771.0,0.0,2495184.0,4388967.0,0.0,0.0,0.0,0.0,140407200.0,0.0,0.0,11323670.0,0.0,5479811.0,103003570.0,0.0,4913481.0,0.0,0.0,0.0,6125.0,0.0,15397.0,527440.0,0.0,0.0,65928084.0,171851.0,20281288.0,0.0,0.0,767.0,0.0,1326602.0,4358438.0,382.0,0.0,18171.0,3540784.0,0.0,0.0,1937804200.0,1937804000.0,796103360.0,306433000.0,1141700700.0,1631371100.0,0.0,0.0,2725303.0,79986440.0,0.0,0.0,0.0,1442991.0,600273150.0,0.0,109920.0,0.0,0.0,11670.0,0.0,0.0,0.0,38.0,4657817000.0,767.0,0.0,15857168.0,453026.0,47695988.0,8771616.0,0.0,0.0,41659532.0,12772704.0,6356149.0,87223.0,3577930.0,0.0,138732700.0,0.0,23315884.0,0.0,0.0,0.0,0.0,0.0,2001113.0,0.0,2346196.0,65417.0,0.0,0.0,0.0,0.0,3659485.0,18451552.0,73351020.0,0.0,0.0,0.0,0.0,1102864.0,0.0,0.0,0.0,0.0,0.0,0.0,20265532.0,0.0,67704350.0,3616516.0,0.0,1392.0,0.0,420914.0,54849.0,307776.0,0.0,0.0,0.0,23335154.0,0.0,5469431.0,3939.0,0.0,1656128.0,0.0,742395400.0,2616900000.0,2605576200.0,171996400.0,18188508.0,8075.0,4879141.0,4420091400.0,46496400.0,46496404.0,0.0,0.0,0.0,0.0,382.0,0.0,0.0,6429258.0,0.0,189040420.0,3245322.0,0.0,15057732.0,214866770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260960.0,0.0,40953.0,0.0,0.0,0.0,0.0,21201836.0,11681.0,0.0,0.0,54567100.0,54083316.0,54083316.0,1010473.0,0.0,25790766.0,0.0,0.0,0.0,12442329.0,4450036.0,18171.0,4630315.0,1148673.0,0.0,14537.0,0.0,0.0,10772160.0,91362.0,7022729.0,2977616.0,0.0,0.0,0.0,68155160.0,0.0,489670370.0,2444903700.0,412866780.0,703139.0,9144185.0,0.0,15148633.0,1425296.0,0.0,5162486300.0,0.0,0.0,4796176.0
1945,0.0,67527180.0,67527180.0,120912.0,615136.0,0.0,0.0,0.0,0.0,0.0,13665986.0,818856.0,0.0,328107140.0,241950740.0,219340880.0,39159604.0,4561680.0,4936738.0,0.0,3063104.0,0.0,0.0,10355241.0,38755176.0,0.0,0.0,0.0,0.0,210534.0,0.0,801569.0,0.0,6822912.0,0.0,919664.0,5209227.0,0.0,0.0,0.0,0.0,130520904.0,0.0,0.0,11605072.0,0.0,5233465.0,55892210.0,0.0,4764170.0,0.0,0.0,0.0,382.0,0.0,869905.0,556902.0,0.0,0.0,34987908.0,171904.0,14043221.0,0.0,0.0,1683.0,0.0,1227674.0,4354743.0,382.0,0.0,0.0,3750460.0,0.0,0.0,1269697000.0,1269697000.0,776747840.0,323673760.0,492949150.0,946023230.0,0.0,0.0,640077.0,107165640.0,0.0,0.0,0.0,1521627.0,116064530.0,0.0,65744.0,0.0,0.0,15304.0,0.0,0.0,0.0,154.0,3823224000.0,1149.0,0.0,8199883.5,432367.0,52874036.0,3806896.0,0.0,0.0,52897080.0,14132048.0,6832587.0,72686.0,4351886.0,0.0,76635160.0,0.0,24704690.0,0.0,0.0,0.0,0.0,0.0,2119778.0,0.0,2482662.0,72686.0,0.0,0.0,0.0,0.0,3860017.0,310314.0,77821340.0,25440.0,0.0,7328.0,0.0,611888.0,0.0,0.0,0.0,0.0,0.0,0.0,22768986.0,0.0,86156376.0,3828715.0,0.0,79101.0,0.0,523655.0,47494.0,296784.0,0.0,0.0,0.0,14651415.0,0.0,5619624.0,7422.0,0.0,1381328.0,0.0,721896900.0,2524446500.0,2512841500.0,164894960.0,65417.0,452952.0,4011515.2,3567415800.0,44779228.0,44779230.0,0.0,0.0,0.0,0.0,382.0,0.0,382.0,6192759.0,14537.0,59458176.0,3336834.0,0.0,18905230.0,227479570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8811920.0,0.0,2329269.0,0.0,0.0,0.0,0.0,11251774.0,662949.0,0.0,0.0,55868090.0,54755708.0,54755708.0,3634.0,0.0,28267302.0,0.0,0.0,0.0,4549445.0,1621488.0,18171.0,2187408.0,1214411.0,0.0,0.0,0.0,0.0,11021312.0,95026.0,7088681.0,3134400.0,0.0,0.0,0.0,72161070.0,0.0,453074080.0,2359551500.0,387957020.0,855483.0,9577098.0,0.0,15782344.0,615522.0,0.0,4289312500.0,0.0,0.0,4462485.0
1946,0.0,68159370.0,68159360.0,483648.0,761639.0,0.0,0.0,0.0,0.0,0.0,13702418.0,917685.0,0.0,315629200.0,202825280.0,227297140.0,42740160.0,12760137.0,5535846.0,0.0,3359888.0,117474.0,0.0,11628008.0,56410636.0,0.0,0.0,0.0,0.0,218515.0,0.0,1584087.0,0.0,7460241.0,0.0,945312.0,4975712.0,0.0,0.0,0.0,0.0,138422140.0,0.0,0.0,11443950.0,0.0,5259635.0,36107050.0,0.0,5775751.0,0.0,0.0,0.0,382.0,0.0,1709403.0,477541.0,0.0,0.0,43568924.0,311113.0,17643802.0,0.0,0.0,8423.0,0.0,1103098.0,4222215.0,382.0,0.0,0.0,4216248.0,0.0,0.0,1685868400.0,1685868500.0,838147700.0,373735700.0,847720770.0,1312132700.0,0.0,0.0,3281607.0,165245170.0,0.0,0.0,0.0,1705694.0,271682430.0,0.0,124160.0,0.0,0.0,15304.0,0.0,0.0,0.0,95.0,4130128100.0,767.0,0.0,10797154.0,509880.0,52225000.0,1344688.0,0.0,0.0,60232320.0,14355552.0,8195150.5,130834.0,22166356.0,0.0,52706560.0,0.0,27779038.0,0.0,0.0,0.0,2454880.0,0.0,2383216.0,0.0,2789218.0,72686.0,0.0,0.0,0.0,0.0,4327917.0,460454.0,79531510.0,36343.0,0.0,0.0,0.0,604560.0,0.0,0.0,0.0,0.0,0.0,0.0,25623044.0,0.0,112803900.0,4303111.0,0.0,156310.0,0.0,684459.0,54849.0,7328.0,0.0,0.0,0.0,31102062.0,0.0,5531719.0,3634.0,0.0,1637808.0,0.0,778916160.0,2432982800.0,2421539000.0,175489140.0,72686.0,880101.0,7073431.0,3829631000.0,48271880.0,48271880.0,0.0,633646.0,0.0,0.0,382.0,0.0,0.0,5625049.0,113346.0,104594220.0,3889861.0,0.0,17465010.0,255646430.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25153360.0,0.0,4606348.0,0.0,0.0,0.0,0.0,13968587.0,1307655.0,0.0,0.0,56043452.0,57635230.0,57635230.0,487282.0,0.0,28086876.0,0.0,0.0,0.0,17376102.0,5764343.0,21806.0,2861584.0,1363581.0,0.0,0.0,0.0,0.0,10937040.0,131568.0,7022581.0,3509788.0,0.0,0.0,0.0,81100024.0,0.0,464411970.0,2257493800.0,398426750.0,516937.03,10689586.0,0.0,17973588.0,714331.0,0.0,4608547000.0,0.0,0.0,4312261.0
